Date,AAPL,AMZN,AVGO,BRK-B,GOOGL,HD,JNJ,JPM,LLY,MA,META,MRK,MSFT,NVDA,PG,TSLA,UNH,V,WMT,XOM
2015-01-02,24.261045455932617,15.425999641418457,7.574804782867432,149.1699981689453,26.29613494873047,80.41868591308594,77.44416046142578,46.948081970214844,57.56114196777344,80.21144104003906,77.9693374633789,39.10075378417969,39.93305587768555,0.4830383360385895,66.9834976196289,14.620667457580566,85.04847717285156,61.46249008178711,23.266569137573242,58.42348861694336
2015-01-05,23.577573776245117,15.10949993133545,7.45371675491333,147.0,25.795087814331055,78.73148345947266,76.90326690673828,45.49056625366211,56.994232177734375,77.95524597167969,76.71705627441406,39.68190383911133,39.56584167480469,0.4748796820640564,66.66500854492188,14.005999565124512,83.64759063720703,60.10575866699219,23.198850631713867,56.824913024902344
2015-01-06,23.579790115356445,14.76449966430664,7.284193515777588,146.83999633789062,25.15848159790039,78.49042510986328,76.52538299560547,44.311065673828125,57.28181076049805,77.78675079345703,75.68343353271484,41.24072265625,38.9851188659668,0.460482120513916,66.36137390136719,14.085332870483398,83.47884368896484,59.71845626831055,23.37761688232422,56.522804260253906
2015-01-07,23.910430908203125,14.920999526977539,7.480964660644531,148.8800048828125,25.084489822387695,81.18065643310547,78.21476745605469,44.378658294677734,56.879215240478516,78.99674224853516,75.68343353271484,42.12269973754883,39.48043441772461,0.4592822790145874,66.7094497680664,14.063332557678223,84.3311767578125,60.518585205078125,23.997880935668945,57.09553527832031
2015-01-08,24.82912826538086,15.02299976348877,7.854818820953369,151.3699951171875,25.171886444091797,82.97672271728516,78.82975006103516,45.37036895751953,58.226654052734375,80.22545623779297,77.70098876953125,42.970489501953125,40.641868591308594,0.4765593707561493,67.47232818603516,14.041333198547363,88.3565902709961,61.33029556274414,24.50438690185547,58.045860290527344
2015-01-09,24.855751037597656,14.846500396728516,7.93882417678833,149.47000122070312,24.864505767822266,81.55384063720703,77.7553939819336,44.581520080566406,57.454349517822266,79.20309448242188,77.26368713378906,42.7722053527832,40.300270080566406,0.4784790277481079,66.84275817871094,13.77733325958252,87.52957153320312,60.42116165161133,24.201019287109375,57.964054107666016
2015-01-12,24.24329376220703,14.570500373840332,7.8071417808532715,148.27999877929688,24.682764053344727,81.18844604492188,77.48863220214844,44.1983642578125,57.035308837890625,78.19007110595703,76.24995422363281,42.59445571899414,39.796409606933594,0.4724801480770111,66.59837341308594,13.480667114257812,86.54219818115234,60.302894592285156,24.38249969482422,56.850067138671875
2015-01-13,24.45855140686035,14.737000465393066,7.763247013092041,148.6300048828125,24.91813850402832,80.6519546508789,77.62201690673828,44.20587921142578,57.00245666503906,78.36827087402344,75.98160552978516,42.519248962402344,39.59144973754883,0.47176018357276917,66.87981414794922,13.616666793823242,86.98102569580078,60.47916793823242,24.19019317626953,56.64238739013672
2015-01-14,24.365339279174805,14.66349983215332,7.824550151824951,147.82000732421875,25.123220443725586,79.8044662475586,77.0588607788086,42.68075942993164,57.31467819213867,78.28386688232422,75.81265258789062,42.82691192626953,39.24986267089844,0.47367987036705017,66.65021514892578,12.845999717712402,87.20044708251953,59.268550872802734,23.45887565612793,56.478759765625
2015-01-15,23.704059600830078,14.34749984741211,7.667888164520264,147.5800018310547,25.02787971496582,78.53710174560547,75.9400405883789,41.31340789794922,57.2982292175293,77.14892578125,73.59630584716797,42.30729293823242,38.839927673339844,0.470320463180542,66.55391693115234,12.791333198547363,88.15402221679688,58.704994201660156,23.667436599731445,55.98781967163086
2015-01-16,23.51987075805664,14.536999702453613,7.857090950012207,149.2100067138672,25.34817123413086,80.9552001953125,77.0885009765625,42.01962661743164,58.07053756713867,78.6028060913086,74.71937561035156,43.09355926513672,39.48897171020508,0.4789590537548065,67.58341979980469,12.871333122253418,89.2595443725586,59.12709426879883,23.502212524414062,57.34728240966797
2015-01-20,24.125686645507812,14.472000122070312,7.936555862426758,148.6300048828125,25.322345733642578,80.27875518798828,75.05089569091797,41.85433578491211,59.1796760559082,79.03424835205078,75.77288055419922,42.806400299072266,39.617069244384766,0.48039886355400085,67.53898620605469,12.795332908630371,89.1329574584961,59.565406799316406,23.48055076599121,57.32839584350586
2015-01-21,24.30986976623535,14.862500190734863,7.975151538848877,147.17999267578125,25.841272354125977,80.49645233154297,75.50287628173828,41.98957061767578,59.352237701416016,78.52775573730469,76.26981353759766,42.49873733520508,39.21569061279297,0.48711758852005005,67.67620849609375,13.104666709899902,92.25543212890625,59.667442321777344,23.466999053955078,57.81930923461914
2015-01-22,24.942298889160156,15.515999794006348,7.9615302085876465,150.14999389648438,26.680978775024414,82.4713363647461,76.88103485107422,43.26675796508789,59.532981872558594,79.1468276977539,77.17424774169922,42.792724609375,40.24904251098633,0.4955160617828369,68.34008026123047,13.441332817077637,96.07828521728516,59.741661071777344,23.9166202545166,58.44865036010742
2015-01-23,25.071006774902344,15.619500160217285,8.096237182617188,149.1199951171875,26.911884307861328,81.92707061767578,75.72515106201172,42.58309555053711,59.2618408203125,79.15620422363281,77.3531494140625,42.72434997558594,40.29172897338867,0.4969561696052551,67.19139862060547,13.419333457946777,94.51707458496094,59.90169143676758,23.97350311279297,57.2025260925293
